ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-6206,MapQuest,201,2,12/8/2016 11:45,12/8/2016 12:15,38.384869,-122.71611,,,0.01,Accident on US-101 Northbound at Exits 484 484B Santa Rosa Ave.,,US-101 N,R,Santa Rosa,Sonoma,CA,95407,US,US/Pacific,KSTS,12/8/2016 11:53,48.9,,100,30.09,1.5,NNW,3.5,0.02,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6207,MapQuest,201,2,12/8/2016 11:44,12/8/2016 12:14,37.641308,-122.4058,,,0.01,Accident on US-101 Northbound at Exits 423A 423B 423C I-380.,,US-101 N,R,South San Francisco,San Mateo,CA,94080,US,US/Pacific,KSFO,12/8/2016 11:56,54,,97,30.11,2,NNW,4.6,0.01,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6208,MapQuest,201,3,12/8/2016 11:46,12/8/2016 12:31,38.433296,-121.488708,,,0.01,Accident on I-5 Northbound at Exit 508 Laguna Blvd.,,I-5 N,R,Elk Grove,Sacramento,CA,95758,US,US/Pacific,KSAC,12/8/2016 11:53,51.1,,96,30.15,2,SSE,8.1,0.01,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6209,MapQuest,201,2,12/8/2016 11:45,12/8/2016 12:30,38.660702,-121.332054,,,0.01,Accident on Madison Ave at Hackberry Ln.,,Hackberry Ln,R,Sacramento,Sacramento,CA,95841,US,US/Pacific,KMCC,12/8/2016 11:35,50,,100,30.17,0.8,SSE,12.7,,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6210,MapQuest,201,3,12/8/2016 11:47,12/8/2016 12:32,38.701572,-121.316208,,,0.01,Accident on I-80 Westbound in Sacramento.,,I-80 W,R,Citrus Heights,Sacramento,CA,95621,US,US/Pacific,KMCC,12/8/2016 11:55,50,,100,30.17,1,SSE,13.8,,Overcast,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6211,MapQuest,201,2,12/8/2016 11:56,12/8/2016 12:26,37.760487,-121.991684,,,0,Accident on Norris Canyon Rd in Martinez.,3011,Norris Canyon Rd,R,San Ramon,Contra Costa,CA,94583-1919,US,US/Pacific,KLVK,12/8/2016 11:53,55.9,,90,30.11,10,NE,4.6,0,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6212,MapQuest,241,2,12/8/2016 12:20,12/8/2016 12:49,37.83567,-122.484612,,,0.01,#1 and #2 lane blocked due to accident on US-101 Northbound at Exit 442 Sausalito Lateral.,,Sausalito Lateral,R,Sausalito,Marin,CA,94965,US,US/Pacific,KSFO,12/8/2016 12:11,54,,97,30.11,1.8,NNW,5.8,0.01,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6213,MapQuest,241,3,12/8/2016 12:14,12/8/2016 12:58,37.772369,-122.398117,,,0.01,2 left lane blocked and queueing traffic due to accident on I-280 Southbound at 7th St.,,I-280 S,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,12/8/2016 11:53,57.9,,90,30.12,8,SSE,13.8,0,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6214,MapQuest,241,2,12/8/2016 12:20,12/8/2016 12:50,38.270115,-122.271919,,,0.01,#1 lane blocked due to accident on CA-221 Napa Vallejo Hwy Northbound at Streblow Dr.,,Streblow Dr,R,Napa,Napa,CA,94558,US,US/Pacific,KAPC,12/8/2016 12:17,52,,86,30.12,3,East,13.8,0,Overcast,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6215,MapQuest,201,2,12/8/2016 12:19,12/8/2016 12:49,37.399006,-122.028496,,,0.01,Right hand shoulder blocked due to accident on US-101 Southbound at Exits 396A 396B Mathilda Ave.,,Bayshore Fwy S,R,Sunnyvale,Santa Clara,CA,94085,US,US/Pacific,KNUQ,12/8/2016 11:56,63,,67,30.13,10,South,12.7,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-6216,MapQuest,201,3,12/8/2016 12:02,12/8/2016 12:47,37.328579,-121.871277,,,0.01,Accident on I-280 Eastbound at Exits 1 1B 2 11th St.,,S 11th St,R,San Jose,Santa Clara,CA,95112,US,US/Pacific,KSJC,12/8/2016 11:53,61,,72,30.12,10,ESE,16.1,0,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6217,MapQuest,229,3,12/8/2016 12:20,12/8/2016 13:04,38.646278,-121.376869,,,0.01,Slow traffic and #4 lane blocked due to accident on I-80 Bus Eastbound at Exits 14A 14B I-80.,,I-80 E,R,North Highlands,Sacramento,CA,95660,US,US/Pacific,KMCC,12/8/2016 12:15,50,,100,30.16,1.2,SSE,13.8,,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6218,MapQuest,241,2,12/8/2016 12:30,12/8/2016 13:00,38.470619,-122.729507,,,0.01,#2 lane blocked due to accident and vehicles spun around on US-101 Southbound at Exit 491B Bicentennial Way.,,Redwood Hwy S,R,Santa Rosa,Sonoma,CA,95403,US,US/Pacific,KSTS,12/8/2016 12:53,48.9,,100,30.08,1.5,NNW,5.8,0.01,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6219,MapQuest,201,2,12/8/2016 12:32,12/8/2016 13:01,37.631313,-122.40284,,,0.01,Right hand shoulder blocked due to accident on US-101 Northbound at Exits 423A 423B San Bruno Ave.,,San Bruno Ave E,R,San Bruno,San Mateo,CA,94066,US,US/Pacific,KSFO,12/8/2016 12:37,55,,93,30.11,3,North,4.6,0.01,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6220,MapQuest,201,3,12/8/2016 12:30,12/8/2016 12:59,37.731606,-122.188606,,,0.01,Right hand shoulder blocked due to accident on I-880 Northbound at Exit 35 98th Ave.,,Nimitz Fwy S,R,Oakland,Alameda,CA,94603,US,US/Pacific,KOAK,12/8/2016 12:53,59,,87,30.11,7,SSE,11.5,0,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6221,MapQuest,201,2,12/8/2016 12:34,12/8/2016 13:04,37.540627,-122.067268,,,0.01,Right hand shoulder blocked due to accident on CA-84 Westbound at Exit 36 Thornton Ave.,,CA-84 W,R,Fremont,Alameda,CA,94555,US,US/Pacific,KHWD,12/8/2016 12:54,62.1,,70,30.14,6,South,11.5,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6222,MapQuest,229,3,12/8/2016 12:45,12/8/2016 13:29,38.581566,-121.503929,,,0.01,Slow traffic and slow lane blocked due to accident on I-5 Northbound at Exit 519B J St.,,I-5 N,R,Sacramento,Sacramento,CA,95814,US,US/Pacific,KSAC,12/8/2016 12:44,52,,97,30.15,1.8,SSE,5.8,0.01,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6223,MapQuest,241,3,12/8/2016 13:24,12/8/2016 13:54,38.640163,-121.398315,,,0.01,One lane blocked due to accident on I-80 Eastbound at Exit 93 Longview Dr.,,Longview Dr,R,North Highlands,Sacramento,CA,95660,US,US/Pacific,KMCC,12/8/2016 13:15,51.8,,100,30.17,0.8,South,10.4,,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6224,MapQuest,201,2,12/8/2016 13:30,12/8/2016 14:00,38.648567,-121.291985,,,0.01,Accident on San Juan Ave at Kreth Rd.,4615,San Juan Ave,L,Fair Oaks,Sacramento,CA,95628-5626,US,US/Pacific,KMHR,12/8/2016 13:18,53.6,,94,30.14,2.5,South,13.8,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6225,MapQuest,201,2,12/8/2016 13:42,12/8/2016 14:12,38.663658,-121.292297,,,0.01,Accident on Madison Ave at San Juan Ave.,,San Juan Ave,R,Fair Oaks,Sacramento,CA,95628,US,US/Pacific,KMHR,12/8/2016 13:45,53.6,,94,30.14,5,SSE,18.4,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-6226,MapQuest,201,2,12/8/2016 13:42,12/8/2016 14:12,37.739799,-121.397942,,,0.01,Accident on 11th St at Chrisman Rd.,7498,W 11th St,L,Tracy,San Joaquin,CA,95304-8869,US,US/Pacific,KSCK,12/8/2016 13:55,55.9,,77,30.15,9,SSE,21.9,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6227,MapQuest,201,2,12/8/2016 13:51,12/8/2016 14:20,39.253883,-121.127243,,,0,Accident on Bitney Springs Rd at Lone Lobo Trl.,12435,Bitney Springs Rd,R,Nevada City,Nevada,CA,95959-9016,US,US/Pacific,KGOO,12/8/2016 13:55,48.2,,,30.14,0.2,South,6.9,0.01,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6228,MapQuest,201,2,12/8/2016 13:56,12/8/2016 14:26,38.568806,-121.336266,,,0.01,Accident on Bradshaw Rd at Business Park Dr.,9602,Business Park Dr,R,Sacramento,Sacramento,CA,95827-1701,US,US/Pacific,KMHR,12/8/2016 13:45,53.6,,94,30.14,5,SSE,18.4,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6229,MapQuest,201,2,12/8/2016 14:08,12/8/2016 14:38,38.550488,-121.427864,,,0.01,Accident on US-50 Westbound at Exits 8 8B 65th St.,,US-50 E,R,Sacramento,Sacramento,CA,95817,US,US/Pacific,KSAC,12/8/2016 14:07,52,,97,30.15,2,South,5.8,0.01,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6230,MapQuest,201,3,12/8/2016 14:09,12/8/2016 14:39,38.189457,-121.405083,,,0.01,Restrictions on exit ramp due to accident on I-5 Northbound at Exit 490 County Hwy-J12 Peltier Rd.,,I-5 S,R,Lodi,San Joaquin,CA,95242,US,US/Pacific,KSCK,12/8/2016 13:55,55.9,,77,30.15,9,SSE,21.9,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6231,MapQuest,201,2,12/8/2016 14:12,12/8/2016 14:41,38.610832,-121.413452,,,0.01,Accident on El Camino Ave at Moretti Way.,2224,El Camino Ave,R,Sacramento,Sacramento,CA,95821-4602,US,US/Pacific,KMCC,12/8/2016 14:15,51.8,,94,30.17,1.2,South,8.1,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6232,MapQuest,201,3,12/8/2016 14:16,12/8/2016 14:45,38.803173,-121.205345,,,0.01,Accident on I-80 Eastbound at Exit 109 County Hwy-E3 Sierra College Blvd.,,Sierra College Blvd,R,Rocklin,Placer,CA,95677,US,US/Pacific,KLHM,12/8/2016 14:15,41,39,100,30.14,2,WNW,3.5,0.01,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6233,MapQuest,201,2,12/8/2016 14:31,12/8/2016 15:01,38.431297,-122.715569,,,0.01,Accident on US-101 Northbound at Exits 488B 489 CA-12.,,CA-12 W,R,Santa Rosa,Sonoma,CA,95404,US,US/Pacific,KSTS,12/8/2016 14:53,51.1,,96,30.09,1.5,NNW,4.6,0.01,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6234,MapQuest,201,2,12/8/2016 14:34,12/8/2016 15:19,38.64164,-121.401566,,,0.01,Accident on Longview Dr at Roseville Rd.,,Longview Dr,R,North Highlands,Sacramento,CA,95660,US,US/Pacific,KMCC,12/8/2016 14:35,51.8,,94,30.17,1,South,10.4,,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-6235,MapQuest,201,3,12/8/2016 14:41,12/8/2016 15:10,37.830654,-122.293602,,,0.01,Slow lane blocked due to accident on I-80 I-580 Eastbound at I-580.,,I-580 E,R,Oakland,Alameda,CA,94607,US,US/Pacific,KOAK,12/8/2016 14:32,59,,87,30.12,1,SSE,10.4,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6236,MapQuest,201,2,12/8/2016 14:45,12/8/2016 15:15,38.496166,-122.757118,,,0.01,Accident on River Rd at US-101.,574,River Rd,L,Santa Rosa,Sonoma,CA,95403,US,US/Pacific,KSTS,12/8/2016 14:53,51.1,,96,30.09,1.5,NNW,4.6,0.01,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6237,MapQuest,201,2,12/8/2016 14:42,12/8/2016 15:11,38.387138,-122.741554,,,0.01,Accident on Stony Point Rd at Todd Rd.,3801,Stony Point Rd,R,Santa Rosa,Sonoma,CA,95407-8081,US,US/Pacific,KSTS,12/8/2016 14:53,51.1,,96,30.09,1.5,NNW,4.6,0.01,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6238,MapQuest,201,2,12/8/2016 14:54,12/8/2016 15:23,38.027187,-122.265625,,,0.01,Right hand shoulder blocked due to accident on San Pablo Ave at Parker Ave.,,Parker Ave,R,Rodeo,Contra Costa,CA,94572,US,US/Pacific,KCCR,12/8/2016 14:53,53.1,,89,30.09,0.8,Calm,,0.02,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-6239,MapQuest,201,3,12/8/2016 14:42,12/8/2016 15:27,38.67136,-121.591324,,,0.01,Accident on I-5 Southbound at Exit 528 Airport Blvd.,,I-5 N,R,Sacramento,Sacramento,CA,95837,US,US/Pacific,KSMF,12/8/2016 14:53,45,43.5,100,30.15,1.5,NNW,3.5,0.01,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6240,MapQuest,201,3,12/8/2016 14:53,12/8/2016 15:23,38.682713,-121.336288,,,0.01,Accident on I-80 Eastbound at Exit 98 County Hwy-E14 Greenback Ln.,,I-80 E,R,Sacramento,Sacramento,CA,95841,US,US/Pacific,KMCC,12/8/2016 14:55,51.8,,100,30.16,0.8,SSE,8.1,,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6241,MapQuest,201,3,12/8/2016 14:48,12/8/2016 15:18,38.724945,-121.290382,,,0.01,Accident on I-80 Westbound at Exit 102 Riverside Ave.,,Riverside Ave,R,Roseville,Placer,CA,95678,US,US/Pacific,KMCC,12/8/2016 14:55,51.8,,100,30.16,0.8,SSE,8.1,,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6242,MapQuest,201,3,12/8/2016 14:49,12/8/2016 15:19,38.769897,-121.24855,,,0.01,Accident on I-80 Westbound at Exit 106 CA-65.,,I-80 E,R,Roseville,Placer,CA,95661,US,US/Pacific,KMCC,12/8/2016 14:55,51.8,,100,30.16,0.8,SSE,8.1,,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6243,MapQuest,201,2,12/8/2016 15:12,12/8/2016 15:42,37.616344,-122.398521,,,0.01,Accident on US-101 Southbound at Exit 422 Airport Access Rd.,,US-101 S,R,San Bruno,San Mateo,CA,94066,US,US/Pacific,KSFO,12/8/2016 14:56,61,,90,30.11,9,SE,4.6,0,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6244,MapQuest,202,3,12/8/2016 15:21,12/8/2016 15:47,38.105885,-122.229759,,,0.01,2 left lane blocked and delays due to serious accident on I-80 Eastbound at Exit 31A Solano Ave.,,I-80 W,R,Vallejo,Solano,CA,94590,US,US/Pacific,KAPC,12/8/2016 15:08,54,,86,30.12,2,East,10.4,0.01,Light Rain,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6245,MapQuest,201,2,12/8/2016 15:13,12/8/2016 15:42,37.992416,-122.125092,,,0.01,Accident on CA-4 Westbound at Exit 10 Pine St.,,CA-4 W,R,Martinez,Contra Costa,CA,94553,US,US/Pacific,KCCR,12/8/2016 14:53,53.1,,89,30.09,0.8,Calm,,0.02,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6246,MapQuest,241,2,12/8/2016 15:16,12/8/2016 15:45,37.100315,-121.976807,,,0.01,Slow lane blocked due to accident on CA-17 Santa Cruz Hwy Northbound at Glenwood Cutoff.,25276,Santa Cruz Hwy,R,Scotts Valley,Santa Cruz,CA,95066,US,US/Pacific,KWVI,12/8/2016 15:13,57,,100,30.16,1.2,Calm,,0,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6247,MapQuest,201,2,12/8/2016 15:11,12/8/2016 15:41,38.171448,-121.592766,,,0.01,Accident on Isleton Rd at CA-160.,16198,Isleton Rd,R,Isleton,Sacramento,CA,95641-9701,US,US/Pacific,KSUU,12/8/2016 14:58,52,,97,30.14,2.5,North,4.6,0.01,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6248,MapQuest,201,2,12/8/2016 15:08,12/8/2016 15:38,38.510418,-121.455338,,,0,Accident on 44th St at 47th Ave.,4400,47th Ave,R,Sacramento,Sacramento,CA,95824-3836,US,US/Pacific,KSAC,12/8/2016 15:05,53.1,,96,30.15,3,Variable,4.6,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6249,MapQuest,201,2,12/8/2016 15:12,12/8/2016 15:42,38.496391,-121.446472,,,0.01,Accident on CA-99 Southbound at Exits 293A 293B Florin Rd.,,CA-99 S,R,Sacramento,Sacramento,CA,95823,US,US/Pacific,KSAC,12/8/2016 15:14,53.1,,100,30.15,1.8,Calm,,0.01,Light Rain,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6250,MapQuest,201,2,12/8/2016 15:10,12/8/2016 15:40,38.021255,-121.258316,,,0.01,Accident on CA-99 Northbound at Exit 258 Hammer Ln.,,E Hammer Ln,R,Stockton,San Joaquin,CA,95212,US,US/Pacific,KSCK,12/8/2016 14:55,57,,77,30.15,10,SSE,18.4,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6251,MapQuest,201,2,12/8/2016 15:11,12/8/2016 15:40,38.653275,-121.225708,,,0.01,Accident on Sunset Ave at County Hwy-E3 Hazel Ave.,,Sunset Ave,R,Fair Oaks,Sacramento,CA,95628,US,US/Pacific,KMHR,12/8/2016 14:45,53.6,,94,30.14,8,South,16.1,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-6252,MapQuest,201,3,12/8/2016 15:29,12/8/2016 15:59,38.055923,-122.148064,,,0.01,Accident on I-780 Eastbound at Exit 5 2nd St.,,I-780 E,R,Benicia,Solano,CA,94510,US,US/Pacific,KCCR,12/8/2016 15:53,53.1,,89,30.09,0.8,Calm,,0.02,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6253,MapQuest,241,3,12/8/2016 15:36,12/8/2016 16:05,37.808498,-122.366852,,,0.01,#2 lane blocked due to accident on I-80 Westbound at Exit 4A Treasure Is.,,San Francisco-Oakland Bay Brg E,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,12/8/2016 15:53,60.1,,86,30.13,10,SSE,5.8,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6254,MapQuest,201,2,12/8/2016 15:41,12/8/2016 16:10,38.36013,-121.976776,,,0.01,Accident on Monte Vista Ave at Callen St.,1113,E Monte Vista Ave,L,Vacaville,Solano,CA,95688-3009,US,US/Pacific,KVCB,12/8/2016 15:43,46.9,,100,30.16,2.5,North,4.6,0.02,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6255,MapQuest,241,2,12/8/2016 15:35,12/8/2016 16:05,37.718063,-121.701027,,,0.01,Lane blocked due to accident on Greenville Rd Northbound at I-580.,,Greenville Rd,R,Livermore,Alameda,CA,94550,US,US/Pacific,KLVK,12/8/2016 15:53,61,,78,30.12,10,WSW,4.6,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6256,MapQuest,201,2,12/8/2016 15:33,12/8/2016 16:02,38.560513,-121.458061,,,0.01,#3 lane blocked due to accident on US-50 Westbound at Exit 7 Stockton Blvd.,,El Dorado Fwy W,R,Sacramento,Sacramento,CA,95816,US,US/Pacific,KSAC,12/8/2016 15:14,53.1,,100,30.15,1.8,Calm,,0.01,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6257,MapQuest,201,2,12/8/2016 15:37,12/8/2016 16:07,38.623978,-121.417763,,,0.01,Accident on I-80 Bus Capital City Fwy Southbound at Exits 11 12A Connie Dr.,,Capital City Fwy W,R,Sacramento,Sacramento,CA,95821,US,US/Pacific,KMCC,12/8/2016 15:35,48.2,,100,30.18,0.8,West,6.9,,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6258,MapQuest,201,2,12/8/2016 15:34,12/8/2016 16:03,38.638371,-121.203041,,,0.01,Accident on Folsom Blvd at US-50.,,El Dorado Fwy W,R,Folsom,Sacramento,CA,95630,US,US/Pacific,KMHR,12/8/2016 15:45,53.6,,100,30.15,5,South,11.5,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6259,MapQuest,201,3,12/8/2016 15:34,12/8/2016 16:04,38.900295,-121.074791,,,0.01,Accident on I-80 Westbound at Exit 119B CA-49 Grass Valley Hwy.,,I-80 W,R,Auburn,Placer,CA,95603,US,US/Pacific,KAUN,12/8/2016 15:35,51.8,,100,30.15,0.2,SW,4.6,0.01,Overcast,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6260,MapQuest,241,2,12/8/2016 15:47,12/8/2016 16:17,38.910397,-122.636833,,,0.01,Lane blocked due to accident on CA-29 at Seigler Canyon Rd.,9299,Highway 29,L,Middletown,Lake,CA,95461,US,US/Pacific,KSTS,12/8/2016 15:53,51.1,,100,30.09,2,Calm,,0.02,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
